Body, Pos x, Pos y, Pos z, , Vel x, Vel y, Vel z
28,-0.34998,0.197426,-0.104743, ,-3.82511,-14.1174,2.011,
29,-0.463304,0.531982,-0.505795, ,-4.01975,0.311343,0.0987259,
30,0.0862744,0.264364,0.241925, ,13.7182,-7.78634,-1.42525,
31,-0.43461,0.238841,-0.191299, ,6.36976,1.36774,11.4298,
32,-0.266638,0.120413,0.128946, ,-6.56539,-5.47453,-0.851932,
33,1.57005,0.330484,-0.97404, ,-4.03738,4.62227,-2.18805,
34,1.03054,-0.221711,0.531283, ,-1.96245,1.79775,0.558521,
35,-4.64846,-4.37034,-6.11374, ,-8.4929,-7.07631,-10.9176,
36,-1.13978,0.0169034,-10.0274, ,-3.20583,-0.391995,-17.9,
37,0.250202,0.0201165,-0.788757, ,-11.8757,-4.60399,-1.28092,
38,-0.0687971,0.0571214,0.0307114, ,-5.26409,9.29291,19.2043,
39,0.142119,0.177819,0.138332, ,7.66472,-6.96499,-3.173,
40,3.28621,-1.04579,3.83705, ,2.9462,-1.00584,7.49228,
41,-0.10403,0.228573,-0.110088, ,16.7862,-6.26298,20.3227,
42,-0.543295,0.0503645,-0.319484, ,-2.80444,8.84219,13.8243,
43,-0.160535,0.224112,-0.0515529, ,-15.8959,-10.1919,-2.53747,
44,0.0828775,0.198575,-0.000440159, ,15.0687,1.09991,1.58227,
45,0.0815112,0.381442,0.239955, ,7.84173,7.20679,4.09597,
46,1.90193,-0.036736,3.90093, ,1.2367,-1.0543,3.2409,
47,0.170049,-0.204133,0.646494, ,-0.480933,-5.66085,-2.8268,
48,0.079674,0.270469,-0.0210056, ,-10.1823,-10.0398,11.0688,
49,-0.0985891,0.0845046,-0.0951125, ,5.08287,-4.46245,-3.5357,
0,0.766576,-0.089794,-0.250268, ,0.825206,-0.549707,6.17204,
1,-0.00657878,0.151115,-0.104845, ,0.768623,-5.41499,-21.73,
2,0.0189814,0.172338,-0.084396, ,6.30538,17.4397,11.1393,
3,-0.0480394,0.21897,0.0636244, ,16.6573,7.12333,-6.18428,
4,-0.0659724,0.286907,0.0819449, ,18.9832,2.11968,-25.9862,
5,-0.204048,0.314418,-0.566769, ,-0.198783,-13.8798,-5.42786,
6,0.0732603,0.184048,0.0851924, ,-27.4922,6.6507,0.635702,
7,7.29094,-1.05864,4.97756, ,12.518,-2.2784,10.0981,
8,0.387719,0.347021,0.0162055, ,-5.47443,6.07625,-9.70134,
9,-0.326482,-0.315691,0.570064, ,-7.333,-0.11389,-5.08145,
10,0.646238,0.627737,0.047197, ,0.788835,0.461742,-3.86316,
11,-0.0127103,0.209911,0.100265, ,-4.4809,-8.79004,-32.7799,
12,0.0756911,-0.777449,-0.633248, ,-8.7745,0.516134,-8.88775,
13,0.382782,0.333764,-0.036629, ,3.58878,2.76518,11.8331,
14,0.402112,0.718191,-0.244183, ,9.73073,0.607792,9.76674,
15,-5.81116,1.91516,-1.93403, ,-10.0327,1.11647,-1.27947,
16,-0.420959,0.380054,-0.326941, ,10.0097,2.30763,2.26551,
17,6.35534,1.94218,1.40156, ,9.55371,3.51854,2.54194,
18,-0.511526,-0.262487,-1.56909, ,0.256853,-3.77779,-0.28861,
19,-0.345049,-0.366618,-1.05575, ,-4.70542,-0.950493,-5.42642,
20,0.243746,0.119082,-0.408031, ,-5.267,-0.998652,4.90453,
21,-0.682625,0.0601273,-0.163606, ,17.8977,-3.34637,4.28722,
22,0.130728,0.286702,-0.0237298, ,-8.4655,-0.767693,7.10972,
23,0.101571,0.0250987,-0.148336, ,-14.0621,14.8647,8.67758,
24,-0.507816,0.449349,0.159362, ,3.47619,0.772802,-2.34825,
25,0.351114,0.409612,0.439522, ,-13.5524,-3.89878,-4.29018,
26,-0.0637914,0.22273,0.0553446, ,-20.5774,13.3727,-1.94254,
27,-0.939173,-3.35228,8.75051, ,-1.68679,-6.42204,16.8054,
28,-0.353167,0.183415,-0.102648, ,-3.18718,-14.0111,2.09501,
29,-0.467171,0.532118,-0.505484, ,-3.86714,0.135307,0.311643,
30,0.099586,0.256526,0.239086, ,13.3116,-7.8374,-2.83881,
31,-0.427459,0.239967,-0.179286, ,7.15168,1.12542,12.0129,
32,-0.272309,0.115309,0.127467, ,-5.67096,-5.10348,-1.47836,
33,1.56596,0.335102,-0.976199, ,-4.08693,4.61798,-2.15851,
34,1.02848,-0.219867,0.531789, ,-2.06221,1.84367,0.505943,
35,-4.65695,-4.37741,-6.12466, ,-8.49146,-7.07489,-10.9158,
36,-1.14299,0.0165114,-10.0453, ,-3.20563,-0.392014,-17.8978,
37,0.238249,0.0155553,-0.789834, ,-11.9529,-4.56122,-1.07616,
38,-0.0735449,0.0682587,0.0495212, ,-4.74775,11.1373,18.8097,
39,0.148499,0.171378,0.134321, ,6.37926,-6.4414,-4.01147,
40,3.28915,-1.0468,3.84454, ,2.94172,-1.00391,7.4868,
41,-0.0868602,0.221437,-0.0877615, ,17.1701,-7.13589,22.3267,
42,-0.545832,0.0594017,-0.305317, ,-2.5375,9.03719,14.1668,
43,-0.174673,0.21347,-0.0539893, ,-14.1374,-10.6426,-2.43647,
44,0.0962998,0.200079,0.00110751, ,13.4223,1.50468,1.54767,
45,0.0891771,0.38761,0.243319, ,7.66595,6.16809,3.36411,
46,1.90316,-0.0377899,3.90416, ,1.23244,-1.05387,3.23136,
47,0.169496,-0.209653,0.643457, ,-0.55219,-5.52043,-3.03795,
48,0.0687676,0.258402,-0.00926032, ,-10.9064,-12.0666,11.7453,
49,-0.0923391,0.0817004,-0.0975625, ,6.25,-2.80418,-2.44994,
0,0.767197,-0.0902501,-0.244029, ,0.621462,-0.456104,6.23903,
1,-0.00473133,0.147511,-0.124029, ,1.84745,-3.60387,-19.1843,
2,0.023595,0.18922,-0.0727186, ,4.61354,16.8816,11.6774,
3,-0.0308274,0.225594,0.0570342, ,17.212,6.62492,-6.59029,
4,-0.0456506,0.285014,0.0545089, ,20.3218,-1.89286,-27.436,
5,-0.204177,0.30045,-0.571828, ,-0.128569,-13.9683,-5.05843,
6,0.0445401,0.191479,0.0847258, ,-28.7203,7.43051,-0.466574,
7,7.30345,-1.06091,4.98766, ,12.5158,-2.27797,10.0965,
8,0.381474,0.352453,0.00486277, ,-6.24551,5.43122,-11.3427,
9,-0.333735,-0.315657,0.564822, ,-7.25292,0.0336692,-5.24132,
10,0.646753,0.628002,0.0433056, ,0.514406,0.265806,-3.89142,
11,-0.0190061,0.20147,0.064149, ,-6.29582,-8.44138,-36.1162,
12,0.0668988,-0.776819,-0.642079, ,-8.79233,0.630821,-8.83102,
13,0.385877,0.336652,-0.0233505, ,3.09436,2.88864,13.2784,
14,0.411699,0.718535,-0.23427, ,9.58671,0.344154,9.91306,
15,-5.82119,1.91627,-1.93531, ,-10.0279,1.11496,-1.278,
16,-0.410666,0.382056,-0.32428, ,10.2932,2.00241,2.6605,
17,6.36489,1.9457,1.4041, ,9.54951,3.51719,2.54116,
18,-0.511245,-0.26625,-1.5693, ,0.2802,-3.76318,-0.213669,
19,-0.34973,-0.367509,-1.0611, ,-4.68116,-0.891418,-5.34687,
20,0.238199,0.118157,-0.402637, ,-5.54761,-0.924844,5.39355,
21,-0.664329,0.056903,-0.159262, ,18.2958,-3.22435,4.34449,
22,0.120437,0.28419,-0.0159153, ,-10.2917,-2.51168,7.81446,
23,0.0868757,0.0409949,-0.13893, ,-14.6949,15.8962,9.40685,
24,-0.503994,0.449876,0.156841, ,3.82282,0.52667,-2.5213,
25,0.337296,0.405561,0.434859, ,-13.8181,-4.05136,-4.66295,
26,-0.0814932,0.234997,0.0539112, ,-17.7018,12.2665,-1.43346,
27,-0.940859,-3.35871,8.76731, ,-1.68649,-6.42117,16.8033,
28,-0.355711,0.169613,-0.10047, ,-2.54359,-13.8015,2.17851,
29,-0.470886,0.53208,-0.504961, ,-3.71429,-0.0382131,0.522578,
30,0.112526,0.248623,0.234917, ,12.9396,-7.90293,-4.16916,
31,-0.419483,0.240736,-0.166663, ,7.97572,0.769044,12.6233,
32,-0.277104,0.110587,0.125347, ,-4.7953,-4.7229,-2.1202,
33,1.56183,0.339716,-0.978327, ,-4.13647,4.61358,-2.12879,
34,1.02632,-0.217978,0.532242, ,-2.16226,1.88973,0.453013,
35,-4.66544,-4.38449,-6.13557, ,-8.49002,-7.07348,-10.914,
36,-1.14619,0.0161194,-10.0632, ,-3.20542,-0.392032,-17.8957,
37,0.226221,0.0110385,-0.790705, ,-12.0281,-4.51681,-0.871372,
38,-0.0777362,0.0812698,0.0678046, ,-4.19136,13.0111,18.2834,
39,0.153653,0.165502,0.129419, ,5.15392,-5.87607,-4.90152,
40,3.29209,-1.0478,3.85202, ,2.93725,-1.00199,7.48134,
41,-0.068948,0.213293,-0.0638439, ,17.9123,-8.14407,23.9176,
42,-0.548095,0.0686253,-0.290775, ,-2.26305,9.22361,14.542,
43,-0.187079,0.202566,-0.0560194, ,-12.4067,-10.9037,-2.03006,
44,0.107763,0.202182,0.0026493, ,11.4634,2.10228,1.54179,
45,0.0966949,0.392875,0.245974, ,7.51774,5.26489,2.65435,
46,1.90439,-0.0388434,3.90738, ,1.22818,-1.05344,3.22183,
47,0.168874,-0.215032,0.640209, ,-0.622595,-5.37854,-3.24772,
48,0.057227,0.244089,0.00299489, ,-11.5405,-14.3136,12.2552,
49,-0.0850137,0.0806548,-0.0990132, ,7.32536,-1.04562,-1.4507,
0,0.767615,-0.0906116,-0.237724, ,0.417808,-0.361539,6.30515,
1,-0.00252151,0.145106,-0.140721, ,2.20982,-2.40539,-16.6916,
2,0.0271292,0.205799,-0.0599144, ,3.53418,16.5798,12.8042,
3,-0.0139603,0.230173,0.0495849, ,16.8671,4.57893,-7.44923,
4,-0.025016,0.278199,0.026398, ,20.6346,-6.8148,-28.1109,
5,-0.204233,0.286402,-0.576517, ,-0.0564146,-14.0478,-4.68914,
6,0.0136736,0.1998,0.081988, ,-30.8665,8.32082,-2.7378,
7,7.31597,-1.06319,4.99775, ,12.5136,-2.27754,10.095,
8,0.374883,0.356654,-0.00817909, ,-6.59063,4.20117,-13.0419,
9,-0.340906,-0.315476,0.559421, ,-7.17148,0.181921,-5.4013,
10,0.646989,0.628072,0.0393858, ,0.235924,0.069656,-3.91983,
11,-0.0267494,0.195114,0.0259998, ,-7.74334,-6.35639,-38.1493,
12,0.0580892,-0.776074,-0.650853, ,-8.80958,0.744574,-8.77418,
13,0.38813,0.340103,-0.00858211, ,2.25384,3.45097,14.7684,
14,0.421138,0.718614,-0.224211, ,9.43925,0.0781447,10.0584,
15,-5.83121,1.91739,-1.93659, ,-10.0232,1.11346,-1.27654,
16,-0.400094,0.383752,-0.321223, ,10.5724,1.69588,3.05668,
17,6.37443,1.94922,1.40664, ,9.54531,3.51584,2.5404,
18,-0.510942,-0.269998,-1.56944, ,0.303559,-3.74852,-0.138388,
19,-0.354387,-0.368342,-1.06637, ,-4.65687,-0.83298,-5.26863,
20,0.232363,0.117317,-0.396742, ,-5.83567,-0.840306,5.8946,
21,-0.645607,0.0538155,-0.154858, ,18.7216,-3.08742,4.40329,
22,0.108371,0.279537,-0.00743994, ,-12.066,-4.65261,8.47536,
23,0.0714608,0.0581203,-0.12871, ,-15.4149,17.1254,10.2194,
24,-0.499821,0.450148,0.154145, ,4.17284,0.272237,-2.69626,
25,0.323204,0.401351,0.429799, ,-14.0919,-4.20954,-5.06012,
26,-0.0955156,0.245562,0.051672, ,-14.0224,10.5655,-2.23913,
27,-0.942546,-3.36513,8.78411, ,-1.6862,-6.4203,16.8011,
28,-0.357588,0.156131,-0.0981931, ,-1.87655,-13.4829,2.27675,
29,-0.474447,0.53187,-0.50423, ,-3.56092,-0.209284,0.731584,
30,0.125096,0.240636,0.229451, ,12.5707,-7.98702,-5.46587,
31,-0.41066,0.241025,-0.153429, ,8.82284,0.289324,13.2339,
32,-0.281037,0.106259,0.122571, ,-3.93273,-4.32729,-2.77632,
33,1.55764,0.344325,-0.980426, ,-4.18599,4.60908,-2.09889,
34,1.02406,-0.216042,0.532642, ,-2.26262,1.93594,0.399727,
35,-4.67393,-4.39156,-6.14648, ,-8.48859,-7.07207,-10.9122,
36,-1.1494,0.0157273,-10.0811, ,-3.20522,-0.39205,-17.8936,
37,0.214119,0.00656766,-0.791371, ,-12.1013,-4.47082,-0.666493,
38,-0.0812692,0.0961983,0.0852976, ,-3.53302,14.9286,17.493,
39,0.157621,0.160246,0.12359, ,3.96812,-5.25505,-5.82927,
40,3.29502,-1.0488,3.8595, ,2.9328,-1.00007,7.4759,
41,-0.0497104,0.204368,-0.0383896, ,19.2376,-8.92418,25.4543,
42,-0.550077,0.0780178,-0.275816, ,-1.98117,9.39256,14.9589,
43,-0.19801,0.191538,-0.0574868, ,-10.9307,-11.0283,-1.46742,
44,0.116845,0.204779,0.00426874, ,9.08209,2.59766,1.61944,
45,0.104081,0.397331,0.247941, ,7.38585,4.45599,1.96755,
46,1.90561,-0.0398964,3.91059, ,1.22393,-1.05301,3.21232,
47,0.168182,-0.220267,0.636753, ,-0.692237,-5.23503,-3.45613,
48,0.0447388,0.227691,0.0154161, ,-12.4882,-16.3975,12.4212,
49,-0.0766432,0.0813939,-0.0995518, ,8.37048,0.73911,-0.538647,
0,0.767829,-0.0908777,-0.231354, ,0.214152,-0.266105,6.37032,
1,-3.38443e-06,0.143205,-0.155206, ,2.51812,-1.90045,-14.4848,
2,0.0294055,0.221943,-0.044832, ,2.27637,16.1439,15.0824,
3,0.00220155,0.232401,0.0392649, ,16.1619,2.228,-10.32,
4,-0.00417393,0.2665,-0.00154025, ,20.842,-11.6992,-27.9383,
5,-0.204216,0.272283,-0.580836, ,0.0177104,-14.1186,-4.31971,
6,-0.0189833,0.209263,0.0750884, ,-32.6569,9.46358,-6.89959,
7,7.32848,-1.06547,5.00785, ,12.5115,-2.27712,10.0935,
8,0.368685,0.359321,-0.0211632, ,-6.1985,2.66703,-12.9841,
9,-0.347995,-0.315145,0.55386, ,-7.08861,0.331,-5.56138,
10,0.646942,0.627946,0.0354376, ,-0.0467363,-0.126331,-3.94818,
11,-0.0338043,0.190979,-0.0126424, ,-7.05485,-4.13465,-38.6421,
12,0.0492629,-0.775217,-0.65957, ,-8.82626,0.857467,-8.71725,
13,0.388953,0.344335,0.00629586, ,0.822231,4.23178,14.878,
14,0.430426,0.718423,-0.214009, ,9.28808,-0.190398,10.2026,
15,-5.84123,1.9185,-1.93786, ,-10.0184,1.11197,-1.27509,
16,-0.389244,0.385139,-0.317768, ,10.8495,1.38682,3.45486,
17,6.38397,1.95273,1.40918, ,9.54113,3.5145,2.53963,
18,-0.510615,-0.273732,-1.5695, ,0.326932,-3.73379,-0.062738,
19,-0.35902,-0.369117,-1.07156, ,-4.63251,-0.775152,-5.19168,
20,0.226231,0.116572,-0.390334, ,-6.13217,-0.744354,6.40829,
21,-0.626428,0.0508837,-0.150396, ,19.1789,-2.93189,4.46259,
22,0.0945508,0.272329,0.00153514, ,-13.8199,-7.20833,8.97508,
23,0.0551957,0.0767415,-0.117628, ,-16.2651,18.6213,11.082,
24,-0.495294,0.450157,0.151271, ,4.52692,0.00926352,-2.87306,
25,0.308829,0.396978,0.424314, ,-14.3745,-4.37348,-5.48535,
26,-0.106903,0.254443,0.0481025, ,-11.3878,8.88042,-3.56956,
27,-0.944232,-3.37155,8.80091, ,-1.68591,-6.41943,16.799,
28,-0.358754,0.143068,-0.0957868, ,-1.16675,-13.0628,2.40636,
29,-0.477853,0.531492,-0.503291, ,-3.40672,-0.37802,0.938721,
30,0.137272,0.232549,0.222686, ,12.176,-8.08699,-6.76482,
31,-0.400986,0.240721,-0.139614, ,9.6738,-0.303778,13.8143,
32,-0.284122,0.102346,0.119127, ,-3.08461,-3.91293,-3.444,
33,1.55341,0.348929,-0.982495, ,-4.23551,4.60448,-2.0688,
34,1.02169,-0.214059,0.532988, ,-2.36331,1.9823,0.34609,
35,-4.68241,-4.39863,-6.1574, ,-8.48716,-7.07067,-10.9105,
36,-1.1526,0.0153353,-10.099, ,-3.20502,-0.392068,-17.8915,
37,0.201946,0.00214443,-0.791833, ,-12.1728,-4.42323,-0.461423,
38,-0.0840771,0.112898,0.101593, ,-2.80784,16.6999,16.2953,
39,0.160409,0.155688,0.116816, ,2.78869,-4.55869,-6.77457,
40,3.29795,-1.0498,3.86697, ,2.92836,-0.998161,7.47047,
41,-0.028383,0.195255,-0.0105027, ,21.3274,-9.11369,27.8869,
42,-0.551767,0.0875473,-0.260388, ,-1.69035,9.5294,15.4282,
43,-0.2077,0.180492,-0.0583849, ,-9.68985,-11.0454,-0.898121,
44,0.123362,0.20765,0.0060045, ,6.51641,2.87087,1.73576,
45,0.111345,0.401043,0.249243, ,7.26381,3.71259,1.30239,
46,1.90683,-0.0409489,3.9138, ,1.21969,-1.05258,3.20283,
47,0.16742,-0.225357,0.633089, ,-0.761222,-5.08973,-3.66324,
48,0.0299587,0.209885,0.0273023, ,-14.7801,-17.8068,11.8863,
49,-0.0671852,0.0839165,-0.0992342, ,9.45799,2.52261,0.317679,
0,0.767839,-0.0910477,-0.224919, ,0.010413,-0.169903,6.43448,
1,0.00289613,0.141367,-0.167432, ,2.89951,-1.83838,-12.2257,
2,0.0298318,0.236671,-0.0267638, ,0.42627,14.7282,18.0682,
3,0.0182793,0.232213,0.0258393, ,16.0777,-0.188195,-13.4256,
4,0.0170831,0.249531,-0.0286501, ,21.257,-16.9695,-27.1098,
5,-0.204122,0.258103,-0.584786, ,0.0938521,-14.1808,-3.94976,
6,-0.0507192,0.219265,0.0635403, ,-31.7359,10.0023,-11.5481,
7,7.34099,-1.06775,5.01794, ,12.5093,-2.27669,10.0919,
8,0.362977,0.360881,-0.0325086, ,-5.7073,1.55974,-11.3455,
9,-0.354999,-0.314663,0.548138, ,-7.0042,0.481034,-5.72153,
10,0.646608,0.627624,0.0314614, ,-0.3337,-0.321663,-3.97623,
11,-0.0385661,0.188394,-0.0502597, ,-4.76178,-2.58518,-37.6173,
12,0.0404206,-0.774247,-0.66823, ,-8.84237,0.969571,-8.6602,
13,0.388254,0.348993,0.0200429, ,-0.698854,4.65768,13.7471,
14,0.439559,0.717962,-0.203663, ,9.133,-0.461465,10.3455,
15,-5.85124,1.91961,-1.93914, ,-10.0136,1.11047,-1.27364,
16,-0.378118,0.386212,-0.313912, ,11.1266,1.07376,3.85614,
17,6.39351,1.95624,1.41172, ,9.53696,3.51316,2.53886,
18,-0.510265,-0.277451,-1.56949, ,0.350327,-3.719,0.013313,
19,-0.363628,-0.369835,-1.07667, ,-4.60804,-0.717908,-5.11599,
20,0.219792,0.115936,-0.383399, ,-6.43853,-0.636369,6.93544,
21,-0.606757,0.0481314,-0.145874, ,19.6713,-2.75223,4.52139,
22,0.0788138,0.262188,0.0106657, ,-15.737,-10.1411,9.13056,
23,0.037936,0.0971641,-0.105731, ,-17.2597,20.4226,11.8971,
24,-0.490408,0.449895,0.14822, ,4.88584,-0.262481,-3.05158,
25,0.294163,0.392435,0.418371, ,-14.6664,-4.54299,-5.94314,
26,-0.116298,0.261795,0.0434186, ,-9.39436,7.35216,-4.68385,
27,-0.945917,-3.37796,8.81771, ,-1.68562,-6.41857,16.7968,
28,-0.359154,0.130507,-0.093208, ,-0.399706,-12.5607,2.57879,
29,-0.481105,0.530948,-0.502147, ,-3.25141,-0.54457,1.14407,
30,0.149001,0.224353,0.214597, ,11.7287,-8.19638,-8.08908,
31,-0.390468,0.239738,-0.125274, ,10.5187,-0.983342,14.3403,
32,-0.286379,0.098869,0.115006, ,-2.25757,-3.47739,-4.12138,
33,1.54912,0.353529,-0.984534, ,-4.28501,4.59976,-2.03855,
34,1.01923,-0.212031,0.53328, ,-2.46435,2.02882,0.292112,
35,-4.6909,-4.4057,-6.1683, ,-8.48574,-7.06927,-10.9087,
36,-1.15581,0.0149432,-10.1169, ,-3.20482,-0.392086,-17.8894,
37,0.189704,-0.00222962,-0.792089, ,-12.2425,-4.37404,-0.256023,
38,-0.0861534,0.131017,0.116434, ,-2.0763,18.1185,14.8408,
39,0.161988,0.151918,0.109095, ,1.57854,-3.77013,-7.7203,
40,3.30087,-1.05079,3.87443, ,2.92394,-0.996257,7.46505,
41,-0.00543059,0.187061,0.0181418, ,22.9524,-8.19398,28.6445,
42,-0.553151,0.0971583,-0.244427, ,-1.38421,9.61105,15.9609,
43,-0.216331,0.169522,-0.0587824, ,-8.63067,-10.9701,-0.397445,
44,0.127264,0.21066,0.00789392, ,3.90231,3.00991,1.88943,
45,0.118493,0.404058,0.249901, ,7.14803,3.01495,0.657782,
46,1.90805,-0.0420011,3.91699, ,1.21546,-1.05214,3.19335,
47,0.166591,-0.230299,0.62922, ,-0.829663,-4.94241,-3.86912,
48,0.0121858,0.1929,0.0371787, ,-17.7729,-16.9843,9.87638,
49,-0.0564945,0.0882734,-0.0980881, ,10.6907,4.35687,1.1461,
0,0.767646,-0.0911207,-0.218422, ,-0.193521,-0.0730155,6.49753,
1,0.0060271,0.139553,-0.177035, ,3.13097,-1.81377,-9.60317,
2,0.0288952,0.249165,-0.00573711, ,-0.936619,12.4938,21.0267,
3,0.0339178,0.229252,0.00994697, ,15.6386,-2.96097,-15.8924,
4,0.0387732,0.228503,-0.0529313, ,21.6901,-21.0271,-24.2812,
5,-0.20395,0.243868,-0.588365, ,0.172105,-14.2346,-3.57889,
6,-0.0806006,0.228631,0.0491655, ,-29.8814,9.36525,-14.3749,
7,7.35349,-1.07002,5.02803, ,12.5072,-2.27627,10.0904,
8,0.357314,0.361832,-0.0422918, ,-5.66326,0.950915,-9.78315,
9,-0.361917,-0.314031,0.542256, ,-6.91812,0.632148,-5.88174,
10,0.645983,0.627108,0.0274575, ,-0.625155,-0.515754,-4.00385,
11,-0.0413399,0.186335,-0.0858092, ,-2.77381,-2.05886,-35.5495,
12,0.0315627,-0.773166,-0.676833, ,-8.85791,1.08096,-8.60306,
13,0.386374,0.353666,0.0327227, ,-1.8803,4.67328,12.6798,
14,0.448533,0.717227,-0.193176, ,8.974,-0.734867,10.4868,
15,-5.86125,1.92072,-1.94041, ,-10.0089,1.10899,-1.2722,
16,-0.366711,0.386968,-0.309651, ,11.4063,0.755081,4.26174,
17,6.40304,1.95975,1.41426, ,9.5328,3.51182,2.5381,
18,-0.509891,-0.281155,-1.5694, ,0.373747,-3.70414,0.0897967,
19,-0.368211,-0.370496,-1.08172, ,-4.58343,-0.661223,-5.04154,
20,0.213035,0.11542,-0.375921, ,-6.75702,-0.515794,7.47749,
21,-0.586556,0.0455907,-0.141294, ,20.2009,-2.54076,4.58015,
22,0.060338,0.248739,0.0193419, ,-18.4758,-13.4495,8.67618,
23,0.0196448,0.119583,-0.0931425, ,-18.2913,22.4185,12.5887,
24,-0.485158,0.449352,0.144988, ,5.25058,-0.543295,-3.23164,
25,0.279195,0.387718,0.411932, ,-14.9683,-4.71725,-6.43889,
26,-0.124091,0.267796,0.0379728, ,-7.79374,6.00107,-5.44577,
27,-0.947603,-3.38438,8.8345, ,-1.68533,-6.41771,16.7947,
28,-0.358724,0.118507,-0.090411, ,0.429916,-11.9999,2.79695,
29,-0.4842,0.530239,-0.500799, ,-3.09469,-0.709106,1.34774,
30,0.160203,0.216049,0.205145, ,11.2015,-8.30388,-9.45257,
31,-0.379106,0.238021,-0.110474, ,11.3616,-1.71734,14.8001,
32,-0.287839,0.0958491,0.110195, ,-1.45964,-3.01991,-4.81072,
33,1.54479,0.358124,-0.986542, ,-4.3345,4.59493,-2.00812,
34,1.01666,-0.209955,0.533518, ,-2.56575,2.07549,0.237804,
35,-4.69938,-4.41277,-6.17921, ,-8.48432,-7.06788,-10.9069,
36,-1.15901,0.0145511,-10.1347, ,-3.20462,-0.392104,-17.8873,
37,0.177393,-0.00655284,-0.792139, ,-12.3107,-4.32322,-0.0500894,
38,-0.0874381,0.150217,0.129715, ,-1.28471,19.2005,13.2817,
39,0.162292,0.149046,0.100444, ,0.304536,-2.87201,-8.65107,
40,3.30379,-1.05179,3.88189, ,2.91953,-0.99436,7.45964,
41,0.0191064,0.181618,0.045774, ,24.537,-5.44238,27.6322,
42,-0.554196,0.106763,-0.227866, ,-1.04506,9.60514,16.561,
43,-0.224069,0.158707,-0.0587806, ,-7.73824,-10.8148,0.00178733,
44,0.128445,0.213713,0.0100444, ,1.18077,3.05304,2.1505,
45,0.125528,0.406407,0.249934, ,7.03573,2.34854,0.0330093,
46,1.90926,-0.0430528,3.92017, ,1.21124,-1.0517,3.18389,
47,0.165693,-0.235092,0.625146, ,-0.897684,-4.79291,-4.07386,
48,-0.00620731,0.178232,0.0435702, ,-18.3931,-14.668,6.39151,
49,-0.0442707,0.0947283,-0.0961514, ,12.2238,6.45494,1.93666,
0,0.767248,-0.0910962,-0.211862, ,-0.397805,0.0244999,6.55942,
1,0.00893738,0.138166,-0.183851, ,2.91028,-1.38676,-6.81655,
2,0.028326,0.258144,0.0172025, ,-0.569154,8.97871,22.9396,
3,0.0489648,0.22595,-0.00645873, ,15.047,-3.30244,-16.4057,
4,0.0591057,0.20665,-0.0729847, ,20.3325,-21.8537,-20.0534,
5,-0.203697,0.229588,-0.591572, ,0.252595,-14.28,-3.20684,
6,-0.109507,0.237926,0.0335864, ,-28.9068,9.29495,-15.579,
7,7.366,-1.0723,5.03812, ,12.505,-2.27585,10.0889,
8,0.351393,0.362377,-0.0509095, ,-5.92141,0.545054,-8.61767,
9,-0.368748,-0.313247,0.536214, ,-6.83027,0.784446,-6.04199,
10,0.645062,0.6264,0.0234265, ,-0.921332,-0.707947,-4.03104,
11,-0.0425818,0.183767,-0.119976, ,-1.24194,-2.56828,-34.1664,
12,0.0226898,-0.771974,-0.685379, ,-8.87289,1.1917,-8.54581,
13,0.383538,0.358177,0.0446521, ,-2.8359,4.51086,11.9294,
14,0.457344,0.716217,-0.18255, ,8.81121,-1.01032,10.6263,
15,-5.87126,1.92183,-1.94168, ,-10.0042,1.10751,-1.27076,
16,-0.35502,0.387397,-0.304978, ,11.6908,0.42899,4.67305,
17,6.41257,1.96327,1.41679, ,9.52865,3.51049,2.53734,
18,-0.509494,-0.284844,-1.56923, ,0.3972,-3.68919,0.166744,
19,-0.37277,-0.371101,-1.08668, ,-4.55866,-0.605077,-4.96834,
20,0.205944,0.115038,-0.367884, ,-7.09084,-0.382003,8.03704,
21,-0.565789,0.0433014,-0.13665, ,20.7674,-2.2893,4.64423,
22,0.0382389,0.232061,0.0261148, ,-22.0991,-16.6778,6.77294,
23,0.000358803,0.144071,-0.0798949, ,-19.286,24.4883,13.2475,
24,-0.479535,0.448518,0.141575, ,5.62248,-0.833665,-3.41294,
25,0.263914,0.382823,0.404953, ,-15.2805,-4.8946,-6.9791,
26,-0.130525,0.272578,0.0320218, ,-6.43372,4.78157,-5.951,
27,-0.949288,-3.3908,8.85129, ,-1.68504,-6.41685,16.7926,
28,-0.357404,0.107108,-0.0873537, ,1.32009,-11.3996,3.05734,
29,-0.487136,0.529367,-0.499249, ,-2.93637,-0.871781,1.5498,
30,0.170765,0.207655,0.194279, ,10.5623,-8.39372,-10.8653,
31,-0.366888,0.235539,-0.0952812, ,12.2181,-2.48165,15.1927,
32,-0.288535,0.0933083,0.104673, ,-0.696079,-2.5408,-5.52148,
33,1.5404,0.362714,-0.988519, ,-4.38398,4.58997,-1.97754,
34,1.014,-0.207833,0.533701, ,-2.66752,2.1223,0.18317,
35,-4.70787,-4.41983,-6.19012, ,-8.48291,-7.06649,-10.9052,
36,-1.16222,0.0141589,-10.1526, ,-3.20441,-0.392122,-17.8852,
37,0.165016,-0.0108236,-0.791982, ,-12.3773,-4.27072,0.156633,
38,-0.0878627,0.170181,0.141378, ,-0.424631,19.9635,11.6629,
39,0.161215,0.147207,0.0908941, ,-1.07715,-1.83905,-9.55003,
